,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geometry
23410,77804,araguaina,TO,-7.189078726724137,-48.2076625986207,POINT (-48.2076625986207 -7.189078726724137)
23411,77805,araguaina,TO,-7.191880257333333,-48.209363542380956,POINT (-48.20936354238096 -7.191880257333333)
23412,77805,araguaína,TO,-7.1899492142,-48.210051232,POINT (-48.210051232 -7.1899492142)
23413,77807,araguaina,TO,-7.197709071630433,-48.198755342391316,POINT (-48.19875534239132 -7.197709071630433)
23414,77807,araguaína,TO,-7.193840645,-48.197779534999995,POINT (-48.197779535 -7.193840645)
23415,77808,araguaina,TO,-7.2086317876249995,-48.1860373625,POINT (-48.1860373625 -7.208631787624999)
23416,77809,araguaina,TO,-7.207634069875001,-48.20263045291667,POINT (-48.20263045291667 -7.207634069875001)
23417,77809,araguaína,TO,-7.211474773333333,-48.20487308333333,POINT (-48.20487308333333 -7.211474773333333)
23418,77813,araguaina,TO,-7.200307718655173,-48.21032710206897,POINT (-48.21032710206897 -7.200307718655173)
23419,77813,araguaína,TO,-7.2022027642,-48.208151556,POINT (-48.208151556 -7.2022027642)
23420,77814,araguaina,TO,-7.221406399,-48.2390135,POINT (-48.2390135 -7.221406399)
23421,77815,araguaina,TO,-7.21179917775,-48.2245792425,POINT (-48.2245792425 -7.21179917775)
23422,77816,araguaina,TO,-7.203993544499999,-48.23321968857142,POINT (-48.23321968857142 -7.203993544499999)
23423,77816,araguaína,TO,-7.19587109525,-48.23004872,POINT (-48.23004872 -7.19587109525)
23424,77817,araguaina,TO,-7.198137911882354,-48.2238456864706,POINT (-48.2238456864706 -7.198137911882354)
23425,77817,araguaína,TO,-7.1961855869999996,-48.22539293999999,POINT (-48.22539293999999 -7.196185587)
23426,77818,araguaina,TO,-7.195344142914287,-48.22617515714284,POINT (-48.22617515714284 -7.195344142914287)
23427,77818,araguaína,TO,-7.1873968525,-48.21748903250001,POINT (-48.21748903250001 -7.1873968525)
23428,77820,araguaina,TO,-7.199698940200001,-48.21847063,POINT (-48.21847063 -7.199698940200001)
23429,77823,araguaina,TO,-7.185180360199996,-48.214735242,POINT (-48.214735242 -7.185180360199996)
23430,77823,araguaína,TO,-7.183325630500001,-48.21389954,POINT (-48.21389954 -7.183325630500001)
23431,77824,araguaina,TO,-7.183655562209304,-48.20519325604651,POINT (-48.20519325604651 -7.183655562209304)
23432,77824,araguaína,TO,-7.1799361573999985,-48.205279476,POINT (-48.205279476 -7.179936157399998)
23433,77825,araguaina,TO,-7.1724541692,-48.201881446,POINT (-48.201881446 -7.1724541692)
23434,77826,araguaina,TO,-7.190645194636363,-48.19262716363637,POINT (-48.19262716363637 -7.190645194636363)
23435,77826,araguaína,TO,-7.194101594,-48.194602239999995,POINT (-48.19460223999999 -7.194101594)
23436,77827,araguaina,TO,-7.1892079024166655,-48.1946826475,POINT (-48.1946826475 -7.189207902416666)
23437,77827,araguaína,TO,-7.18701381825,-48.187226197499996,POINT (-48.1872261975 -7.18701381825)
23438,77828,araguaina,TO,-7.203023703090909,-48.17559627181818,POINT (-48.17559627181818 -7.203023703090909)
23439,77828,araguaína,TO,-7.195863944,-48.17591876,POINT (-48.17591876 -7.195863944)
23440,77829,araguaina,TO,-7.223332021333333,-48.23804783333333,POINT (-48.23804783333333 -7.223332021333333)
23441,77840,carmolandia,TO,-7.0351351939999995,-48.39619994666666,POINT (-48.39619994666666 -7.035135194)
23442,77845,aragominas,TO,-7.168983860500001,-48.530337572499995,POINT (-48.5303375725 -7.168983860500001)
23443,77848,santa fe do araguaia,TO,-7.154725599571429,-48.69002371285715,POINT (-48.69002371285715 -7.154725599571429)
23444,77848,santa fé do araguaia,TO,-7.1138218665,-48.8099019,POINT (-48.8099019 -7.1138218665)
23445,77850,muricilandia,TO,-7.142396255,-48.60718823,POINT (-48.60718823 -7.142396255)
23446,77855,araguana,TO,-6.7028743154,-48.550261289999995,POINT (-48.55026128999999 -6.7028743154)
23447,77855,araguanã,TO,-6.581948699,-48.644043885,POINT (-48.644043885 -6.581948699)
23448,77860,wanderlandia,TO,-6.850252763333333,-47.96537247333333,POINT (-47.96537247333333 -6.850252763333333)
23449,77860,wanderlândia,TO,-6.8517957295,-47.965096904999996,POINT (-47.965096905 -6.8517957295)
23450,77870,babaculandia,TO,-7.203642214000001,-47.758757986666666,POINT (-47.75875798666667 -7.203642214000001)
23451,77880,xambioa,TO,-6.419719563947368,-48.532431318421054,POINT (-48.53243131842105 -6.419719563947368)
23452,77880,xambioá,TO,-6.411694249,-48.534967509999994,POINT (-48.53496750999999 -6.411694249)
23453,77885,santa terezinha do tocantins,TO,-6.435021326857142,-47.67286394285715,POINT (-47.67286394285715 -6.435021326857142)
23454,77890,ananas,TO,-6.3700234419444435,-48.07261494944446,POINT (-48.07261494944446 -6.370023441944443)
23455,77890,ananás,TO,-6.3658021183999995,-48.07549718599999,POINT (-48.07549718599999 -6.3658021184)
23456,77895,nazare,TO,-6.374566314444445,-47.66282173444444,POINT (-47.66282173444444 -6.374566314444445)
23457,77895,nazaré,TO,-6.3800685,-47.661507,POINT (-47.661507 -6.3800685)
23458,77900,tocantinopolis,TO,-6.32551062850685,-47.43142680273974,POINT (-47.43142680273974 -6.32551062850685)
23459,77900,tocantinópolis,TO,-6.328332680428572,-47.42540137285714,POINT (-47.42540137285714 -6.328332680428572)
23460,77903,luzinopolis,TO,-6.192787456999999,-47.854773959999996,POINT (-47.85477396 -6.192787456999999)
23461,77903,luzinópolis,TO,-6.1885782129999996,-47.8557015,POINT (-47.8557015 -6.188578213)
23462,77905,angico,TO,-6.392815765333334,-47.86610721,POINT (-47.86610721 -6.392815765333334)
23463,77908,aguiarnopolis,TO,-6.561381193083332,-47.47434760333334,POINT (-47.47434760333334 -6.561381193083332)
23464,77908,aguiarnópolis,TO,-6.559462517,-47.47748695,POINT (-47.47748695 -6.559462517)
23465,77910,darcinopolis,TO,-6.7087795796,-47.751119276000004,POINT (-47.751119276 -6.7087795796)
23466,77913,palmeiras do tocantins,TO,-6.613710017142856,-47.564267292857146,POINT (-47.56426729285715 -6.613710017142856)
23467,77915,cachoeirinha,TO,-6.120011612999999,-47.9203258,POINT (-47.9203258 -6.120011612999999)
23468,77918,maurilandia do tocantins,TO,-5.9540652245,-47.5064639725,POINT (-47.5064639725 -5.9540652245)
23469,77918,maurilândia do tocantins,TO,-5.955204107,-47.51077481,POINT (-47.51077481 -5.955204107)
23470,77920,itaguatins,TO,-5.774820363499999,-47.47996839666666,POINT (-47.47996839666666 -5.774820363499999)
23471,77925,sao miguel do tocantins,TO,-5.55429663,-47.57753635833333,POINT (-47.57753635833333 -5.55429663)
23472,77925,são miguel do tocantins,TO,-5.553369868499999,-47.576645955000004,POINT (-47.576645955 -5.553369868499999)
23473,77930,axixa do tocantins,TO,-5.6319816384,-47.765826996,POINT (-47.765826996 -5.6319816384)
23474,77930,axixá do tocantins,TO,-5.6202660060000005,-47.77409789,POINT (-47.77409789 -5.620266006)
23475,77940,sitio novo do tocantins,TO,-5.6073528102857155,-47.64917313714285,POINT (-47.64917313714285 -5.607352810285716)
23476,77950,araguatins,TO,-5.650280663923079,-48.121283747115406,POINT (-48.12128374711541 -5.650280663923079)
23477,77958,sao bento do tocantins,TO,-6.004550674333333,-47.913114526666675,POINT (-47.91311452666667 -6.004550674333333)
23478,77958,são bento do tocantins,TO,-6.028298688,-47.92558785,POINT (-47.92558785 -6.028298688)
23479,77960,augustinopolis,TO,-5.468226456638299,-47.88823719042556,POINT (-47.88823719042556 -5.468226456638299)
23480,77960,augustinópolis,TO,-5.469032311125001,-47.88870673625,POINT (-47.88870673625 -5.469032311125001)
23481,77970,praia norte,TO,-5.422703770666668,-47.809346431666675,POINT (-47.80934643166668 -5.422703770666668)
23482,77980,sampaio,TO,-5.3527407726,-47.8750631,POINT (-47.8750631 -5.3527407726)
23483,77990,sao sebastiao do tocantins,TO,-5.2722994815,-48.2164327625,POINT (-48.2164327625 -5.2722994815)
23484,77993,esperantina,TO,-5.363920522230769,-48.54211501153846,POINT (-48.54211501153846 -5.363920522230769)
23485,77995,buriti do tocantins,TO,-5.321205248714286,-48.2111123992857,POINT (-48.2111123992857 -5.321205248714286)
23486,78000,cuiaba,MT,-15.64953229,-56.03290125,POINT (-56.03290125 -15.64953229)
23487,78005,cuiaba,MT,-15.592395604095236,-56.093085965714266,POINT (-56.09308596571427 -15.59239560409524)
23488,78005,cuiabá,MT,-15.592252688571431,-56.09475758857143,POINT (-56.09475758857143 -15.59225268857143)
23489,78008,cuiaba,MT,-15.591739641199997,-56.08270430399998,POINT (-56.08270430399998 -15.5917396412)
23490,78008,cuiabá,MT,-15.592297142500001,-56.0840909725,POINT (-56.0840909725 -15.5922971425)
23491,78010,cuiaba,MT,-15.603138893666669,-56.08459700633335,POINT (-56.08459700633335 -15.60313889366667)
23492,78010,cuiabá,MT,-15.598121078750001,-56.077786458750005,POINT (-56.07778645875 -15.59812107875)
23493,78015,cuiaba,MT,-15.608507250285717,-56.08567642699999,POINT (-56.08567642699999 -15.60850725028572)
23494,78015,cuiabá,MT,-15.610615515555557,-56.09104260111111,POINT (-56.09104260111111 -15.61061551555556)
23495,78020,cuiaba,MT,-15.602858210350876,-56.102943674912254,POINT (-56.10294367491225 -15.60285821035088)
23496,78020,cuiabá,MT,-15.60304843875,-56.10226882875,POINT (-56.10226882875 -15.60304843875)
23497,78025,cuiaba,MT,-15.609353983913039,-56.101404526086974,POINT (-56.10140452608697 -15.60935398391304)
23498,78025,cuiabá,MT,-15.6062841725,-56.09389691375,POINT (-56.09389691375 -15.6062841725)
23499,78028,cuiaba,MT,-15.614123101851849,-56.12677049666668,POINT (-56.12677049666668 -15.61412310185185)
23500,78028,cuiabá,MT,-15.613577877500001,-56.13038973250001,POINT (-56.13038973250001 -15.6135778775)
23501,78030,cuiaba,MT,-15.606194635964913,-56.12123870491226,POINT (-56.12123870491226 -15.60619463596491)
23502,78030,cuiabá,MT,-15.608214781666668,-56.12333331583333,POINT (-56.12333331583333 -15.60821478166667)
23503,78031,cuiaba,MT,-15.604169981666667,-56.11462535500001,POINT (-56.11462535500001 -15.60416998166667)
23504,78031,cuiabá,MT,-15.60107941,-56.115573725000004,POINT (-56.115573725 -15.60107941)
23505,78032,cuiaba,MT,-15.598195805333335,-56.107093084,POINT (-56.107093084 -15.59819580533333)
23506,78032,cuiabá,MT,-15.597164660000004,-56.107273073333324,POINT (-56.10727307333332 -15.59716466)
23507,78035,cuiaba,MT,-15.595422869375001,-56.12555016625002,POINT (-56.12555016625002 -15.595422869375)
23508,78035,cuiabá,MT,-15.598458683750001,-56.13109856,POINT (-56.13109856 -15.59845868375)
23509,78040,cuiaba,MT,-15.580597528852465,-56.11383925409839,POINT (-56.11383925409839 -15.58059752885246)
23510,78040,cuiabá,MT,-15.580185144444446,-56.117620157777786,POINT (-56.11762015777779 -15.58018514444445)
23511,78042,cuiabá,MT,-15.592011905,-56.118600295,POINT (-56.118600295 -15.592011905)
23512,78043,cuiaba,MT,-15.585593858604668,-56.10762724965118,POINT (-56.10762724965118 -15.58559385860467)
23513,78043,cuiabá,MT,-15.585341975185186,-56.10839943407406,POINT (-56.10839943407406 -15.58534197518519)
23514,78045,cuiaba,MT,-15.590241022391307,-56.10210604869566,POINT (-56.10210604869566 -15.59024102239131)
23515,78045,cuiabá,MT,-15.590410159230768,-56.10255689538461,POINT (-56.10255689538461 -15.59041015923077)
23516,78048,cuiaba,MT,-15.568984218977262,-56.0846147155682,POINT (-56.0846147155682 -15.56898421897726)
23517,78048,cuiabá,MT,-15.549417871612903,-56.08628868354839,POINT (-56.08628868354839 -15.5494178716129)
23518,78049,cuiaba,MT,-15.551852272857145,-56.09540238809524,POINT (-56.09540238809524 -15.55185227285715)
23519,78049,cuiabá,MT,-15.538769830000001,-56.094554906,POINT (-56.094554906 -15.53876983)
23520,78050,cuiaba,MT,-15.588416920065377,-56.06862709549023,POINT (-56.06862709549023 -15.58841692006538)
23521,78050,cuiabá,MT,-15.587919378918913,-56.0672392254054,POINT (-56.0672392254054 -15.58791937891891)
23522,78051,cuiaba,MT,-15.591939162499997,-56.0538971725,POINT (-56.0538971725 -15.5919391625)
23523,78051,cuiabá,MT,-15.59811994,-56.07537978,POINT (-56.07537978 -15.59811994)
23524,78052,cuiaba,MT,-15.584371723124995,-56.031871373125014,POINT (-56.03187137312501 -15.584371723125)
23525,78052,cuiabá,MT,-15.583702025,-56.02800039500001,POINT (-56.02800039500001 -15.583702025)
23526,78053,cuiaba,MT,-15.587898242121211,-56.05094630303028,POINT (-56.05094630303028 -15.58789824212121)
23527,78053,cuiabá,MT,-15.571227565000001,-56.058064141,POINT (-56.058064141 -15.571227565)
23528,78055,cuiaba,MT,-15.555637425000011,-56.057162618555566,POINT (-56.05716261855557 -15.55563742500001)
23529,78055,cuiabá,MT,-15.556355158947369,-56.05135589210527,POINT (-56.05135589210527 -15.55635515894737)
23530,78056,cuiaba,MT,-15.6030697978125,-56.038928724687494,POINT (-56.03892872468749 -15.6030697978125)
23531,78056,cuiabá,MT,-15.553239611666667,-56.036117770000004,POINT (-56.03611777 -15.55323961166667)
23532,78057,cuiaba,MT,-15.665498381999999,-56.042788052000006,POINT (-56.04278805200001 -15.665498382)
23533,78057,cuiabá,MT,-15.66827675,-56.04205805,POINT (-56.04205805 -15.66827675)
23534,78058,cuiaba,MT,-15.578227249157894,-56.027119230105285,POINT (-56.02711923010528 -15.57822724915789)
23535,78058,cuiabá,MT,-15.570361282727276,-56.004378063181804,POINT (-56.0043780631818 -15.57036128272728)
23536,78060,cuiaba,MT,-15.606064010795452,-56.069641310227276,POINT (-56.06964131022728 -15.60606401079545)
23537,78060,cuiabá,MT,-15.606394372258071,-56.07008208064515,POINT (-56.07008208064515 -15.60639437225807)
23538,78061,cuiaba,MT,-15.610913655000001,-56.0714206775,POINT (-56.0714206775 -15.610913655)
23539,78061,cuiabá,MT,-15.60534683,-56.06281838,POINT (-56.06281838 -15.60534683)
23540,78065,cuiaba,MT,-15.616913944878053,-56.077057467195104,POINT (-56.0770574671951 -15.61691394487805)
23541,78065,cuiabá,MT,-15.619424457500001,-56.082036439166664,POINT (-56.08203643916666 -15.6194244575)
23542,78068,cuiaba,MT,-15.61056672137931,-56.04799235988506,POINT (-56.04799235988506 -15.61056672137931)
23543,78068,cuiabá,MT,-15.620944126874997,-56.039574710625004,POINT (-56.039574710625 -15.620944126875)
23544,78070,cuiaba,MT,-15.62182771952381,-56.074568659682534,POINT (-56.07456865968253 -15.62182771952381)
23545,78070,cuiabá,MT,-15.623134711428573,-56.071245618571425,POINT (-56.07124561857142 -15.62313471142857)
23546,78074,cuiabá,MT,-15.55981786,-56.03302684,POINT (-56.03302684 -15.55981786)
23547,78075,cuiaba,MT,-15.607276290222222,-56.034118755666654,POINT (-56.03411875566665 -15.60727629022222)
23548,78075,cuiabá,MT,-15.61157719125,-56.03240409125,POINT (-56.03240409125 -15.61157719125)
23549,78076,cuiaba,MT,-15.623638157142858,-56.02216072571428,POINT (-56.02216072571428 -15.62363815714286)
23550,78077,cuiaba,MT,-15.60507076166667,-56.045023764999996,POINT (-56.045023765 -15.60507076166667)
23551,78077,cuiabá,MT,-15.604017066666666,-56.04978835333333,POINT (-56.04978835333333 -15.60401706666667)
23552,78080,cuiaba,MT,-15.622305070384616,-56.056526841923066,POINT (-56.05652684192307 -15.62230507038462)
23553,78080,cuiabá,MT,-15.629059776666667,-56.04959519333334,POINT (-56.04959519333334 -15.62905977666667)
23554,78085,cuiaba,MT,-15.633995682325587,-56.059015616279076,POINT (-56.05901561627908 -15.63399568232559)
23555,78085,cuiabá,MT,-15.638486544,-56.057930062000004,POINT (-56.057930062 -15.638486544)
23556,78087,cuiaba,MT,-15.61468613,-56.05174308,POINT (-56.05174308 -15.61468613)
23557,78088,cuiaba,MT,-15.625235352203392,-56.01658917627119,POINT (-56.01658917627119 -15.62523535220339)
23558,78088,cuiabá,MT,-15.627611253333333,-56.013630291666665,POINT (-56.01363029166667 -15.62761125333333)
23559,78089,cuiaba,MT,-15.643249056666667,-55.99724694666667,POINT (-55.99724694666667 -15.64324905666667)
23560,78090,cuiaba,MT,-15.641537320000001,-56.026638597105254,POINT (-56.02663859710525 -15.64153732)
23561,78090,cuiabá,MT,-15.64689646,-56.03642554333334,POINT (-56.03642554333334 -15.64689646)
23562,78091,cuiaba,MT,-15.62880036,-55.99030754666666,POINT (-55.99030754666666 -15.62880036)
23563,78091,cuiabá,MT,-15.61906447,-55.98888165,POINT (-55.98888165 -15.61906447)
23564,78093,cuiaba,MT,-15.619973342307693,-56.02054188230769,POINT (-56.02054188230769 -15.61997334230769)
23565,78093,cuiabá,MT,-15.612477733333334,-56.01857513666666,POINT (-56.01857513666666 -15.61247773333333)
23566,78094,cuiaba,MT,-15.625490474,-56.04405159,POINT (-56.04405159 -15.625490474)
23567,78095,cuiaba,MT,-15.661319293783786,-56.05305445702704,POINT (-56.05305445702704 -15.66131929378379)
23568,78095,cuiabá,MT,-15.65477406125,-56.044292701249994,POINT (-56.04429270124999 -15.65477406125)
23569,78096,cuiaba,MT,-15.61561772,-56.041185145,POINT (-56.041185145 -15.61561772)
23570,78098,cuiaba,MT,-15.651101531250005,-55.98847384281251,POINT (-55.98847384281251 -15.65110153125)
23571,78098,cuiabá,MT,-15.640288835,-55.9957504925,POINT (-55.9957504925 -15.640288835)
23572,78099,cuiaba,MT,-15.633394510869568,-55.95559437,POINT (-55.95559437 -15.63339451086957)
23573,78099,cuiabá,MT,-15.629217314000002,-55.95511671199999,POINT (-55.95511671199999 -15.629217314)
23574,78104,nossa senhora da guia,MT,-14.633329999999999,-57.066669999999995,POINT (-57.06666999999999 -14.63333)
23575,78110,varzea grande,MT,-15.64675481944444,-56.134665178194446,POINT (-56.13466517819445 -15.64675481944444)
23576,78110,várzea grande,MT,-15.64749808368421,-56.131856783157886,POINT (-56.13185678315789 -15.64749808368421)
23577,78115,varzea grande,MT,-15.6292000123077,-56.10765016,POINT (-56.10765016 -15.6292000123077)
23578,78115,várzea grande,MT,-15.628169065000003,-56.106526863,POINT (-56.106526863 -15.628169065)
23579,78116,varzea grande,MT,-15.63631081,-56.10678933,POINT (-56.10678933 -15.63631081)
23580,78117,varzea grande,MT,-15.635792413333334,-56.138053015,POINT (-56.138053015 -15.63579241333333)
23581,78117,várzea grande,MT,-15.61886796,-56.1576,POINT (-56.1576 -15.61886796)
23582,78118,varzea grande,MT,-15.64883369525,-56.10630250174999,POINT (-56.10630250174999 -15.64883369525)
23583,78118,várzea grande,MT,-15.651251066666667,-56.10066967666666,POINT (-56.10066967666666 -15.65125106666667)
23584,78120,varzea grande,MT,-15.666741186296296,-56.09350419185187,POINT (-56.09350419185187 -15.6667411862963)
23585,78120,várzea grande,MT,-15.667825036666665,-56.101394133333336,POINT (-56.10139413333334 -15.66782503666666)
23586,78125,varzea grande,MT,-15.65926431347826,-56.12571082695652,POINT (-56.12571082695652 -15.65926431347826)
23587,78125,várzea grande,MT,-15.6626787475,-56.12376054625,POINT (-56.12376054625 -15.6626787475)
23588,78128,varzea grande,MT,-15.67257564153846,-56.124885813846156,POINT (-56.12488581384616 -15.67257564153846)
23589,78128,várzea grande,MT,-15.67247534,-56.12700876,POINT (-56.12700876 -15.67247534)
23590,78130,varzea grande,MT,-15.668477685454546,-56.1367256890909,POINT (-56.1367256890909 -15.66847768545455)
23591,78130,várzea grande,MT,-15.67158611,-56.13344534,POINT (-56.13344534 -15.67158611)
23592,78132,varzea grande,MT,-15.680009336666666,-56.14928072000001,POINT (-56.14928072000001 -15.68000933666667)
23593,78134,varzea grande,MT,-15.664530314999999,-56.13052978666666,POINT (-56.13052978666666 -15.664530315)
23594,78134,várzea grande,MT,-15.62500228,-56.097371499999994,POINT (-56.09737149999999 -15.62500228)
23595,78135,varzea grande,MT,-15.656566620000001,-56.1419526659375,POINT (-56.1419526659375 -15.65656662)
23596,78138,varzea grande,MT,-15.65230233529412,-56.15863874470588,POINT (-56.15863874470588 -15.65230233529412)
23597,78138,várzea grande,MT,-15.658106219999999,-56.16905113600001,POINT (-56.16905113600001 -15.65810622)
23598,78140,varzea grande,MT,-15.639136108636366,-56.14581128545455,POINT (-56.14581128545455 -15.63913610863637)
23599,78140,várzea grande,MT,-15.640957246666666,-56.14687363833334,POINT (-56.14687363833334 -15.64095724666667)
23600,78141,varzea grande,MT,-15.640775354999999,-56.15063366,POINT (-56.15063366 -15.640775355)
23601,78142,varzea grande,MT,-15.630620327142859,-56.15405960999999,POINT (-56.15405960999999 -15.63062032714286)
23602,78142,várzea grande,MT,-15.633210009999999,-56.160477060000005,POINT (-56.16047706000001 -15.63321001)
23603,78143,varzea grande,MT,-15.643194628333333,-56.153676046666675,POINT (-56.15367604666667 -15.64319462833333)
23604,78143,várzea grande,MT,-15.70203388,-56.13090756,POINT (-56.13090756 -15.70203388)
23605,78144,varzea grande,MT,-15.630283191250001,-56.1519421425,POINT (-56.1519421425 -15.63028319125)
23606,78144,várzea grande,MT,-15.613497630000001,-56.163610399999996,POINT (-56.1636104 -15.61349763)
23607,78145,varzea grande,MT,-15.66452496,-56.13866599,POINT (-56.13866599 -15.66452496)
23608,78145,várzea grande,MT,-15.66452496,-56.13866599,POINT (-56.13866599 -15.66452496)
23609,78148,varzea grande,MT,-15.67715203,-56.157741887499995,POINT (-56.15774188749999 -15.67715203)
23610,78148,várzea grande,MT,-15.648635907500001,-56.155051485,POINT (-56.155051485 -15.6486359075)
23611,78149,varzea grande,MT,-15.667952485,-56.236312135,POINT (-56.236312135 -15.667952485)
23612,78150,varzea grande,MT,-15.649900404999999,-56.16496301666667,POINT (-56.16496301666667 -15.649900405)
23613,78152,varzea grande,MT,-15.660826234999998,-56.14400259,POINT (-56.14400259 -15.660826235)
23614,78152,várzea grande,MT,-15.66550508,-56.17658554,POINT (-56.17658554 -15.66550508)
23615,78158,varzea grande,MT,-15.634941529090908,-56.165452810000005,POINT (-56.16545281000001 -15.63494152909091)
23616,78158,várzea grande,MT,-15.636910555,-56.173569485,POINT (-56.173569485 -15.636910555)
23617,78165,varzea grande,MT,-15.62491395,-56.14790736,POINT (-56.14790736 -15.62491395)
23618,78170,nossa senhora do livramento,MT,-15.790890275,-56.379326391666666,POINT (-56.37932639166667 -15.790890275)
23619,78175,pocone,MT,-16.26217734714286,-56.63116579142858,POINT (-56.63116579142858 -16.26217734714286)
23620,78175,poconé,MT,-16.261860193000004,-56.627440437999994,POINT (-56.62744043799999 -16.261860193)
23621,78178,cangas,MT,-19.539422664999996,-55.21498613999999,POINT (-55.21498613999999 -19.539422665)
23622,78180,santo antonio do leverger,MT,-15.909788934166665,-56.02800912166668,POINT (-56.02800912166668 -15.90978893416666)
23623,78180,santo antônio do leverger,MT,-15.86609077,-56.076367955,POINT (-56.076367955 -15.86609077)
23624,78190,barao de melgaco,MT,-16.19543385,-55.95122531,POINT (-55.95122531 -16.19543385)
23625,78195,chapada dos guimaraes,MT,-15.420503378809526,-55.725504956666654,POINT (-55.72550495666665 -15.42050337880953)
23626,78195,chapada dos guimarães,MT,-15.415919056666667,-55.724751529999985,POINT (-55.72475152999998 -15.41591905666667)
23627,78200,caceres,MT,-16.065476759635633,-57.68617348825906,POINT (-57.68617348825906 -16.06547675963563)
23628,78200,cáceres,MT,-16.059281871886792,-57.69677832490566,POINT (-57.69677832490566 -16.05928187188679)
23629,78237,curvelandia,MT,-15.613212533333334,-57.916805678333326,POINT (-57.91680567833333 -15.61321253333333)
23630,78237,curvelândia,MT,-15.608464380000001,-57.919568645,POINT (-57.919568645 -15.60846438)
23631,78240,porto esperidiao,MT,-15.835092328400002,-58.51301877199999,POINT (-58.51301877199999 -15.8350923284)
23632,78240,porto esperidião,MT,-15.855755434999999,-58.4653101325,POINT (-58.4653101325 -15.855755435)
23633,78243,nova lacerda,MT,-14.474447767272729,-59.58685492454544,POINT (-59.58685492454544 -14.47444776727273)
23634,78245,vila bela da santissima trindade,MT,-15.05098514894737,-59.956545753157904,POINT (-59.9565457531579 -15.05098514894737)
23635,78245,vila bela da santssima trindade,MT,-15.162474,-59.963822,POINT (-59.963822 -15.162474)
23636,78245,vila bela da santíssima trindade,MT,-15.007249493333333,-59.95056211,POINT (-59.95056211 -15.00724949333333)
23637,78250,pontes e lacerda,MT,-15.235746482741932,-59.333280230806494,POINT (-59.33328023080649 -15.23574648274193)
23638,78253,vale de sao domingos,MT,-15.288875253999999,-59.086276332,POINT (-59.086276332 -15.288875254)
23639,78253,vale de são domingos,MT,-15.29169067,-59.06107148,POINT (-59.06107148 -15.29169067)
23640,78254,conquista d'oeste,MT,-14.551121884736844,-59.53240344157895,POINT (-59.53240344157895 -14.55112188473684)
23641,78255,jauru,MT,-15.339703372558137,-58.8723258332558,POINT (-58.8723258332558 -15.33970337255814)
23642,78260,araputanga,MT,-15.469445339506176,-58.347731705185154,POINT (-58.34773170518515 -15.46944533950618)
23643,78265,reserva do cabacal,MT,-15.120726623846155,-58.3854848076923,POINT (-58.3854848076923 -15.12072662384615)
23644,78270,salto do ceu,MT,-15.12882336875,-58.131038280625006,POINT (-58.13103828062501 -15.12882336875)
23645,78270,salto do céu,MT,-15.129196604,-58.130200906000006,POINT (-58.13020090600001 -15.129196604)
23646,78275,rio branco,MT,-15.240463949999999,-58.1131376409375,POINT (-58.1131376409375 -15.24046395)
23647,78278,lambari d%26apos%3boeste,MT,-15.31696523,-58.00667214,POINT (-58.00667214 -15.31696523)
23648,78278,lambari d'oeste,MT,-15.336222706666668,-57.991071620555545,POINT (-57.99107162055554 -15.33622270666667)
23649,78278,lambari doeste,MT,-15.32040006,-58.00539153,POINT (-58.00539153 -15.32040006)
23650,78280,mirassol d oeste,MT,-15.674286004,-58.09911211,POINT (-58.09911211 -15.674286004)
23651,78280,mirassol d'oeste,MT,-15.675540345051553,-58.09110494567007,POINT (-58.09110494567007 -15.67554034505155)
23652,78280,mirassol doeste,MT,-15.675817977499998,-58.08699236,POINT (-58.08699236 -15.6758179775)
23653,78284,sonho azul,MT,-15.77153396,-58.1214098,POINT (-58.1214098 -15.77153396)
23654,78285,sao jose dos quatro marcos,MT,-15.627775907704917,-58.18164773360655,POINT (-58.18164773360655 -15.62777590770492)
23655,78285,são josé dos quatro marcos,MT,-15.62204705352941,-58.18915951764706,POINT (-58.18915951764706 -15.62204705352941)
23656,78290,figueiropolis d oeste,MT,-15.44747158,-58.74056472,POINT (-58.74056472 -15.44747158)
23657,78290,figueiropolis d'oeste,MT,-15.452020624,-58.7367185004,POINT (-58.7367185004 -15.452020624)
23658,78290,figueiropolis doeste,MT,-15.44636371,-58.735633324999995,POINT (-58.73563332499999 -15.44636371)
23659,78290,figueirópolis d'oeste,MT,-15.4460978775,-58.74051170749999,POINT (-58.74051170749999 -15.4460978775)
23660,78290,figueirópolis doeste,MT,-15.447553,-58.74141789,POINT (-58.74141789 -15.447553)
23661,78293,gloria d'oeste,MT,-15.76988796,-58.3119469175,POINT (-58.3119469175 -15.76988796)
23662,78295,indiavai,MT,-15.4571733275,-58.584997685,POINT (-58.584997685 -15.4571733275)
23663,78300,tangara da serra,MT,-14.61561630571429,-57.51396278420408,POINT (-57.51396278420408 -14.61561630571429)
23664,78300,tangará da serra,MT,-14.613192450769233,-57.51787667123079,POINT (-57.51787667123079 -14.61319245076923)
23665,78307,campos de julio,MT,-13.723196102758621,-59.25822589172411,POINT (-59.25822589172411 -13.72319610275862)
23666,78307,campos de júlio,MT,-13.72298223,-59.2592108675,POINT (-59.2592108675 -13.72298223)
23667,78310,comodoro,MT,-13.658483691466664,-59.78450051813332,POINT (-59.78450051813332 -13.65848369146666)
